timestamp,tilt,pan,tilt_setpoint,pan_setpoint
616.0,0.39414670970585064,2.832361182842263,90,90
666.0,0.496500022555594,2.8463172074816754,90,90
716.0,0.532871155344381,2.675000177462266,90,90
766.0,0.7394638606301669,2.5562167011289603,90,90
816.0,1.3273375686771374,2.293932812213825,90,90
866.0,1.290092994702377,2.1810259049048426,90,90
916.0,0.8201794558776498,2.307095858143825,90,90
967.0,0.3568927489383782,2.4733996390391297,90,90
1017.0,0.3126194895377665,2.144842077491262,90,90
1067.0,0.2786580570072914,2.170515488285119,90,90
1117.0,0.5080702918449447,2.1796634649816724,90,90
1167.0,0.5117785740267493,1.8953932584298485,90,90
1217.0,0.833520753915522,1.658886779767414,90,90
1267.0,0.5456644643490449,1.771305606273856,90,90
1317.0,0.7016967044068707,1.5839211148986578,90,90
1367.0,0.3494245521063135,1.5052887022481372,90,90
1417.0,0.1772945554771468,1.3371937469816828,90,90
1467.0,0.7607825913312922,1.4445372377159345,90,90
1517.0,1.307520892981728,1.5554449477807424,90,90
1567.0,1.6426672937785156,1.6826366005447255,90,90
1617.0,2.6487497195857514,1.5124540649572111,90,90
1667.0,6.678211997213609,1.5292393435263278,90,90
1717.0,3.218563648724526,1.2323915459108434,90,90
1767.0,2.0127741564400026,1.9883239427476553,90,90
1817.0,1.864255677469572,1.9270346077971112,90,90
1867.0,5.571528812533074,1.5050330420351372,90,90
1917.0,2.060029679450338,0.9603249180896825,90,90
1967.0,1.8918924460324007,1.1687864762980382,90,90
2017.0,1.6914954818673351,1.0538940444403977,90,90
2067.0,1.6116559230300425,1.3600063436265089,90,90
2117.0,1.833862161133311,1.0807809068539314,90,90
2167.0,1.7007183035952522,1.5108678828716222,90,90
2217.0,1.547950575200602,1.335481506226941,90,90
2267.0,1.7642043637147822,1.3327650878961208,90,90
2317.0,1.455203688987197,1.379779082849069,90,90
2367.0,1.3215143433189382,1.4321633440049624,90,90
2417.0,1.5013238413961858,1.5205756507946546,90,90
2467.0,1.6238606877881239,1.5618267690139476,90,90
2517.0,1.7459570163173765,1.329451889837074,90,90
2567.0,1.7767530733647163,1.6241093405671876,90,90
2617.0,1.5687182563144972,1.6748495286150984,90,90
2667.0,1.4092016944086652,1.755376075385115,90,90
2717.0,1.543648194386904,1.5553233442101373,90,90
2767.0,1.5308691580476506,1.2999994439635998,90,90
2817.0,1.2265339069736712,1.6315283983317244,90,90
2867.0,0.9966225000384981,1.9522975326262184,90,90
2917.0,1.0353705932318036,2.1221073415917715,90,90
2968.0,1.324383183971264,2.132175951653622,90,90
3034.0,1.2340945960555985,2.120828961781072,90,90
3101.0,1.0062568624983754,2.076181507033212,90,90
3151.0,1.2083876322286642,2.0284351368766522,90,90
3201.0,1.504656386972968,1.7819409982677143,90,90
3268.0,1.8231278828394863,1.8135327877397742,90,90
3318.0,2.197537641190067,1.9372513861517433,90,90
3368.0,1.7603438148773165,1.9415666686439579,90,90
3418.0,1.5639523865413025,1.9565201792492815,90,90
3468.0,1.198716383093668,1.8937608127482548,90,90
3518.0,1.1201245045564008,1.85898733058157,90,90
3568.0,0.8291126074760768,1.8640222896148515,90,90
3618.0,0.4089025892466083,1.8482451498519623,90,90
3668.0,0.4556757363893382,2.034096736353831,90,90
3718.0,0.2986262499219947,2.2555090654451533,90,90
3768.0,0.848136869607572,2.2996769904280967,90,90
3818.0,0.9236380767217156,2.458513013611153,90,90
3868.0,0.694773970102105,2.1847863568142856,90,90
3918.0,1.1001453868591398,2.442738564844717,90,90
3968.0,0.9873742551870066,2.2732450990424837,90,90
4018.0,1.412890916124141,2.4350361645182375,90,90
4068.0,1.520677639713469,2.431255549897415,90,90
4118.0,1.607671881277426,2.662768172594099,90,90
4168.0,1.1795906554308573,2.352507495084339,90,90
4218.0,1.2365590274990694,2.3521429270861773,90,90
4268.0,0.8761803447736156,2.352040024630142,90,90
4318.0,1.3161396403208983,2.47911360880299,90,90
4368.0,1.7664124682006275,2.4001585380540007,90,90
4418.0,1.5449752450662686,2.00271334697004,90,90
4468.0,0.9204257830433136,1.3831347981218585,90,90
4535.0,0.6411255548751598,0.21907915233842346,90,90
4585.0,0.5710885286501366,-0.667302730839296,90,90
4635.0,0.0906091423811688,-1.6241049619680865,90,90
4685.0,0.2815689612894374,-2.506657034227132,90,90
4735.0,4.492458066484332,-3.1536385454877376,90,90
4785.0,6.518395990476364,-4.285493069213203,90,90
4835.0,6.5179261136997155,-4.437215233053337,90,90
4885.0,6.535180391673151,-5.0182314867419535,90,90
4935.0,6.624014396424386,-4.901729505864083,90,90
4985.0,7.590209186971265,-4.830010065241282,90,90
5035.0,6.635226017596253,-4.56633798142893,90,90
5085.0,7.128296065735896,-5.325543478268315,90,90
5135.0,7.559627581500138,-6.161049506931263,90,90
5185.0,8.368818204461533,-7.64262749510938,90,90
5235.0,8.775238932355663,-7.814360893491184,90,90
5285.0,8.291594653277798,-7.1593304222153336,90,90
5335.0,7.701352103418017,-6.384824151559286,90,90
5385.0,6.096304659063833,-4.6619684485751804,90,90
5435.0,6.2827827265502805,-3.0169823562238207,90,90
5485.0,0.33311343721057085,-1.2632230232946142,90,90
5535.0,-2.1025227235568735,0.8135350485572417,90,90
5585.0,-4.758675914966304,2.0400891066133653,90,90
5635.0,-6.312250258781162,2.508323555875023,90,90
5685.0,-2.090150078199997,2.4363572728755827,90,90
5736.0,-1.3734227318685583,2.2828417098416907,90,90
5802.0,0.5396860609338603,1.5895186168890802,90,90
5869.0,0.15116743972797053,0.6927222748674353,90,90
5919.0,0.9562333326815775,-0.3084711136318816,90,90
5969.0,-1.6637627526203715,-1.2152269817195815,90,90
6019.0,0.7767019630867651,-2.9215150876609925,90,90
6069.0,1.968026764644307,-3.56498539317802,90,90
6119.0,2.14595673535122,-4.299242214678628,90,90
6169.0,4.701867740380365,-3.8190454653371404,90,90
6219.0,4.128882214783928,-3.8041402496096595,90,90
6269.0,0.5872544312168912,-3.4365483230717047,90,90
6319.0,0.6826854248943306,-3.4652444805524567,90,90
6369.0,0.9136155019927372,-3.277345599098169,90,90
6419.0,0.6619445558278869,-3.3540013171720204,90,90
6469.0,4.390409881336353,-3.4967891368830664,90,90
6519.0,3.9670940758277453,-2.977161909977198,90,90
6569.0,3.5406505841874605,-2.6386012259629013,90,90
6619.0,3.668602689691241,-2.4817444084495577,90,90
6669.0,3.397789675161036,-1.9237577808841024,90,90
6736.0,4.007541603508855,-1.7208668331093833,90,90
6786.0,4.04767245410045,-1.7543391213169741,90,90
6836.0,3.9678320843957806,-1.7600198184107967,90,90
6886.0,3.8711515021817178,-1.9582075270114245,90,90
6936.0,4.532937926602017,-2.1842517125045475,90,90
6986.0,4.666309201327522,-2.103868498400729,90,90
7036.0,4.691750817897201,-1.5759626888513623,90,90
7086.0,0.38137499200414027,-1.4352941750692594,90,90
7136.0,0.2724583745246747,-1.6948623005185084,90,90
7186.0,1.1357589245443904,-2.1287646451478537,90,90
7236.0,1.7707006544510477,-2.358217920310608,90,90
